"","coefficients","stdev.unscaled","sigma","df.residual","Amean"
"103",-0.534737004336185,0.232524072778144,1.54210338151592,10,5.74774068174088
"104",0.0817755705099854,0.23488559010945,0.308618914483683,10,5.52798959854022
"105",-0.120024161171779,0.226548871900277,0.36234673239786,10,7.33962170497965
"106",0.287545297777477,0.235965608960727,2.23781666830905,10,5.46835279929372
"107",-2.37541005112833,1.51541388649852,1.00526762423707,10,-1.95095717332325
"108",-0.653418441841048,0.8435232018183,3.48926780785507,10,-0.279740825095105
"109",-0.12752422673376,0.22793078610361,0.247319421365797,10,7.97966762801876
"110",-0.916740898615937,1.23270226046784,0.707353996821051,10,-1.46488669179683
"111",-0.457643819824963,0.227255023655435,2.00192602885527,10,7.69744558286598
"112",-0.262798134805079,0.492271233096043,0.622102331485494,10,1.2513840937315
"113",0.164861489635225,0.226295544357311,0.875307347509607,10,6.72383210097922
"114",-0.249236929355959,0.250274854393714,0.506489803824223,10,11.7621107547698
"115",-0.0433787097925726,1.3195156766856,1.73890911904397,10,-1.76515775570544
"116",-0.131267797926025,0.310586999788675,1.46781365766299,10,3.59142809888215
"117",0.107355616719769,0.229426675379175,2.48615841253438,10,5.96051050830931
"118",-0.0832220401062829,0.263890633145503,1.80544345735717,10,4.48944396178159
"119",-1.46918620305535,1.02272645121422,0.671109714149932,10,-0.761546017293326
"120",-1.37971812458452,0.745680183390803,4.61466528232557,10,0.136214765621255
"121",0.0312341865614325,0.241476207411023,0.726589056938547,10,5.17953602767989
"122",-0.053940159681253,0.241711994062482,0.784562204366855,10,5.17071603755883
"123",-0.138460011236987,0.456184177489202,2.88878757891614,10,1.5786177770412
"124",0.0944667523156344,0.232222613034905,0.436974170164987,10,8.90995372029866
"125",-0.204903406104328,0.235344936023929,2.42565028877815,10,5.50876045646809
"126",-0.373628810612696,0.237737826001555,0.294467101224723,10,5.38896005646714
"127",-0.833151069732219,0.323694371084619,0.718730081465499,10,3.42193811493731
"128",-0.111217161338836,0.226987074000401,0.367310020777061,10,6.37073978461514
"129",-0.110892525380828,0.226727158635484,0.29695680963444,10,6.4527008044464
"130",-0.34431895495804,0.226959207674373,0.66021119133334,10,7.58094705105354
"131",-0.496711778138396,0.581183922813599,0.409879542527266,10,0.714961190167641
"132",-0.265104828791522,0.226418355134448,0.629736526325112,10,6.66879063586055
"133",-0.0732281834012758,0.252627399487508,0.245086452831189,10,4.78539131646107
"134",-0.108572817497857,0.36709053727143,2.09992987366628,10,2.73037052887189
"135",-0.212639490874975,0.226512542978592,0.973339102954231,10,7.2924926074266
"136",-0.123941555797678,0.226502257118774,1.20766148770118,10,7.29658179411866
"137",-0.183901231997878,0.228941066969743,1.35524209827212,10,6.03508051102079
"138",-0.438540216976774,0.865721591730156,0.330545816589398,10,-0.392065081202881
"139",-0.135448022241783,0.22664520788794,0.548072948713779,10,6.49275055315998
"140",-0.173841276429054,0.255247813088742,0.591572553869852,10,4.7149662841144
"141",0.558184551983075,1.41887528102036,1.10764216606241,10,-2.00864146060217
"142",0.257738716020872,0.465517078742434,1.34333552557189,10,1.48494705336199
"143",0.270161190765346,0.245047564710991,1.1865356160439,10,5.03902625719646
"144",0.423067034149895,0.381697471523872,2.04771100418759,10,2.52487009691018
"145",0.169152223102658,0.229357092529369,0.960732008214015,10,5.97080016252121
"146",0.133855144180367,0.245626592670572,0.676339709539813,10,5.01297613072776
"147",-0.559392366546555,0.307109323352701,2.5763691324926,10,3.67083889105762
"148",0.261840309365861,0.231295572745041,3.05333449219139,10,5.7918151555954
"149",0.919357285207137,1.80438186236312,1.13537706015699,10,-2.89582026839663
"150",0.0409901023014552,0.226275646157966,1.21429170984861,10,6.75704652967729
"151",0.0947172002767189,0.235136200744584,0.458193977339573,10,9.40352625271368
"152",-0.167437982813006,0.226501019278199,0.761526737788256,10,7.28853325988585
"153",0.119436231327686,0.24953791751759,1.20433206343726,10,4.8776879853564
"154",-0.123967385583347,0.230869120461778,1.02589927617376,10,5.82830851791669
"155",-0.471605617603124,0.239774082543709,2.29738673532978,10,5.29896485438349
"156",-0.560722694266447,0.996810564008509,0.878115116996542,10,-0.805879752683741
"157",0.406337047133946,1.50436444286613,1.41117565975431,10,-2.2372000752876
"158",-0.204561315453153,0.244694787589814,0.856524632139699,10,5.05823205185002
"159",-0.778381846554074,1.20748345424114,1.07737255094645,10,-1.40805468763257
"160",-1.78376435540731,2.39559131920857,0.868346987176104,10,-4.16747563563879
"161",-0.20966127132853,0.310495285914791,1.30369080306584,10,3.59632540471761
"162",-0.584562350335245,0.473338870631462,2.75059034685469,10,1.46245748876577
"163",-0.0680629555930432,0.22711368847848,0.656243014784662,10,6.33261698118716
"164",-0.320794492605175,0.317733128578518,0.740695735292863,10,3.48166934861515
"165",-0.277132286333603,0.281779103335739,0.855988931786683,10,4.11401547978703
"166",0.0301479260976423,1.21494561278912,1.82977876370417,10,-1.48117015110172
"167",-0.162509174472977,0.249698913594746,0.350259642226205,10,4.87967892051918
"168",0.159676840175448,0.2262879703736,0.606268306818518,10,6.73817137278194
"169",0.413711672368217,1.20051699694387,1.1813776174687,10,-1.43842520151177
"170",-0.555442550055444,1.87765353852013,1.22285256761337,10,-3.04654457855861
"171",-0.979929808412011,0.239186688836592,7.64181146936816,10,5.44260367926975
"172",0.115816431237827,0.3946843722935,1.00890552089134,10,2.33724860826981
"173",0.116812215510532,0.464326182154461,1.80412443377079,10,1.4923416190576
"174",-0.0606330313401848,0.22760574452142,1.01146429664222,10,6.22098625204187
"175",0.111266327118285,0.253533442972688,1.7202839112317,10,4.75589045996271
"176",-0.530271759048352,1.60445731772831,1.33626601926611,10,-2.45061477034367
"177",0.668979930523356,0.473199762978391,0.803259324265179,10,1.45006064984613
"178",0.0643867532800986,0.228370378229234,0.776818162940462,10,8.10907681112082
"179",0.1750441294937,0.30403314268843,2.16877772230133,10,3.69979560594588
"180",0.209123718914267,0.824859566887465,1.07752296393905,10,-0.270333566074848
"181",-0.597475488726526,0.426370033097973,0.715963579251499,10,1.95176713096871
"182",-0.252366932945882,0.425821716606783,0.696403339853776,10,1.93352746337974
"183",-0.0734188734317351,0.249409052022823,1.50798164609973,10,4.88518851527782
"184",0.0386167577216847,0.227385698641654,0.539638641738901,10,7.80415842056605
"185",-0.288456894690894,0.707688432512073,0.446780360840946,10,0.14754539273697
"186",-0.201569746829563,0.237368169201989,0.887591200237312,10,5.3924703583114
"187",-0.128334434869884,0.49760359632984,0.533659170777504,10,1.20054935420795
"188",-0.0246051328219421,0.23904299962366,1.5894227505473,10,5.29622155555365
"189",0.40595720489484,0.261982085786309,0.870005276795032,10,4.54478551330737
"190",0.117336228306576,0.503970604706915,0.690877426066542,10,1.14537914145057
"191",-0.0232455935367653,0.369594712991323,1.834534939662,10,2.69370775553061
