"","coefficients.Control","coefficients.Treatment","stdev.unscaled.Control","stdev.unscaled.Treatment","sigma","df.residual","Amean"
"4578",5.15118705787198,5.17619391935664,0.170640022328159,0.171256222647471,1.28170214192172,10,5.16700391984796
"4579",6.09392139559883,5.90615743929332,0.161267915653712,0.162897294494833,1.61761082673165,10,6.00079610146053
"4580",4.50123094033353,4.80588527089698,0.184798456691466,0.178854473874231,1.82264635583005,10,4.66111111788751
"4581",1.26911629970544,1.55360434798267,0.342904364241295,0.325437597006871,0.504834381503961,10,1.41697697394695
"4582",-0.0227572951850406,-0.683864246932256,0.519310788816138,0.688282571933578,0.625873233543222,10,-0.358803761685263
"4583",5.62191678853473,5.61824859198904,0.164653804277543,0.165513385124691,1.18269894893786,10,5.62144228751594
"4584",4.10737730523821,4.44198057583487,0.197687272085008,0.188818029625606,0.728866070425224,10,4.28078376162848
"4585",6.24421458303194,6.08550059752851,0.160695926657098,0.161749954613967,1.92701258525885,10,6.16399363333936
"4586",-0.768028971878978,-1.66508375625507,0.672055482889286,0.918760353330696,1.02271689821672,10,-1.19912525075323
"4587",5.19000517274733,5.21478695695334,0.169925200688219,0.170783564824961,1.07002643746493,10,5.20501140140954
"4588",2.71965663599025,2.6505485483407,0.258222098916845,0.265585381157155,0.451358064418654,10,2.68198017786856
"4589",6.85423052334352,6.75765818193737,0.159984470593251,0.160015708822992,2.2643919854661,10,6.80593502594126
"4590",5.7870553710094,5.81310026085302,0.163200837497534,0.163632425588766,0.94843084980949,10,5.80068636719896
"4591",0.178927294306363,0.0448435995279742,0.482217819358158,0.528697424803709,0.642042000287007,10,0.110487489450144
"4592",6.47412322526448,6.2587469124438,0.160182144261292,0.160944848500302,2.25649420302091,10,6.36616207976908
"4593",5.26617785810669,5.28455320762862,0.168804682505544,0.169750331075062,2.05914893438486,10,5.27757240116927
"4594",6.70266179144967,6.48756743508659,0.16000035600242,0.160316199141222,0.425741414064804,10,6.59519901530207
"4595",-3.43773261387328,-3.47703436673112,1.41306733735368,1.49984949883898,0.950585018305522,10,-3.44937816677773
"4596",-2.86085198603525,-3.51522832939649,1.22856702771994,1.50260425466683,0.750257501191593,10,-3.17846671296737
"4597",-2.85683841834767,-2.82270550278871,1.22469748818462,1.26652873310467,0.842146918615961,10,-2.83081952793881
"4598",-0.763481262579594,-0.528389827936092,0.682781350827549,0.654314096888425,0.50392364128429,10,-0.667316591945006
"4599",4.19642486149887,4.42782757903907,0.194702320522744,0.190269822838405,1.46093957896452,10,4.30076600462777
"4600",-0.641759719852995,0.542336160448838,0.638895696330704,0.447857467919425,2.30503358194691,10,-0.0537566338340014
"4601",-1.7321170814635,-0.982257338054901,0.908909069954386,0.749590706763894,0.876227411540411,10,-1.35257819252283
"4602",-0.599372500046926,-0.699980616566105,0.616054217829541,0.690901568764266,2.92244902355408,10,-0.596830103871045
"4603",-0.335551696466463,-1.10154349942316,0.564534200674928,0.78530969886224,2.47623607707104,10,-0.680374899170647
"4604",-2.39221644796957,-3.21982250699631,1.07770236981274,1.3992777528003,0.969467754766209,10,-2.78775522443325
"4605",0.623528251874713,0.940841451394053,0.400882860033214,0.387631039760564,2.69352690506415,10,0.79424373720983
"4606",-0.552952475130065,-0.861387777121411,0.614942473585586,0.735769561948318,2.08934904385307,10,-0.693596741074748
"4607",-0.437413796302751,-0.798756190932965,0.586869334853789,0.716723612587509,2.81582429957014,10,-0.58560926780827
"4608",1.2257774190148,1.32412772263393,0.345613853175161,0.346574141731592,0.7787423966354,10,1.2611205570972
"4609",2.35368981244796,2.56974449298503,0.27581380937579,0.269895359756844,1.42432621666734,10,2.46050922918741
"4610",-0.968971440762793,-0.288251312412178,0.709233871326573,0.605829395868897,2.03229597366735,10,-0.614039885959286
"4611",-1.85404899370697,-1.10818527030454,0.914855128049833,0.793309502103706,2.25102079561976,10,-1.45700614361595
"4612",-1.04169834157068,0.437081600278723,0.725046141000593,0.460813016452423,2.25031002946515,10,-0.286978986514539
"4613",1.51136831604371,1.85727537953119,0.322770691371495,0.308849119408054,2.19003014026017,10,1.68191280327457
"4614",-3.02519468665493,-2.80000528474429,1.26893755630661,1.27123124389269,1.26089689463036,10,-2.90625666358439
"4615",-1.54649401853635,-1.60672815078566,0.839657458770469,0.912182532980072,2.11067822109171,10,-1.54721928452384
"4616",6.40232630721744,6.3506290446661,0.160303933717002,0.160634273584692,0.608620028868612,10,6.37594449398974
"4617",-0.581881718022125,-1.40436401876272,0.627671896397554,0.869110036661188,1.55697376594534,10,-1.00064488547615
"4618",-1.55754537329611,-1.61078410708314,0.842053729568856,0.908072216373945,2.02029586215209,10,-1.54416886159094
"4619",-2.90478230384545,-2.93215482812915,1.23333784064002,1.29271633408143,1.11331756076186,10,-2.88405406477853
"4620",-1.5807281132505,-1.43091856617489,0.847734257829311,0.857748646829074,2.04460229546152,10,-1.45712953996622
"4621",-0.561836428654041,-0.768434296989991,0.623042511713214,0.70550063157297,1.39008451865838,10,-0.645812997513244
"4622",0.756564074857894,0.802069444683667,0.389158491543225,0.400203851786745,1.51767681249546,10,0.790101805812534
"4623",-2.10114920890094,-2.62795084053574,0.993189595190376,1.20181827909988,1.18393397640417,10,-2.34267064885659
"4624",-0.557548430842779,-0.145453549071985,0.610551551142202,0.569280956900209,2.4602788138325,10,-0.301682924191456
"4625",1.10943568358305,0.800630131254227,0.358780273489046,0.397571995802076,1.46125770777415,10,0.942615792527935
"4626",2.75742486931382,2.76269694582489,0.257630932824824,0.259713789215098,2.23690944286156,10,2.74787916366763
"4627",-0.769456660888033,-1.23781705710826,0.671142423424441,0.8096907190309,1.02763170212487,10,-0.980459324869728
"4628",0.743305488148562,0.368300143051664,0.390919984491193,0.459005489820468,1.28991959085746,10,0.587959741048631
"4629",3.33595168940936,3.22659758055512,0.230364683440427,0.237106542051142,2.8202403266507,10,3.27219550397733
"4630",-0.14412833754985,-0.620738109703955,0.545275460356662,0.66227572076812,0.392930681498328,10,-0.363462538000337
"4631",5.66505749173081,5.8370250320994,0.164329782155887,0.163414205649916,2.85990394201369,10,5.74844031727995
"4632",-0.0938185463275535,-0.411766724414753,0.530958797020542,0.619802926253761,0.849560929078798,10,-0.230549171121149
"4633",6.9663969194258,6.81389839025386,0.160004977265761,0.160004332724545,0.973975429243089,10,6.89010060239959
"4634",5.86158437186596,5.75812752453981,0.162628245978334,0.16412925806653,1.46168420133259,10,5.81122260647555
"4635",4.01129650344447,4.12009445411961,0.201051200842551,0.199954366913009,0.983340429954062,10,4.06914037151364
"4636",5.25794158239966,5.45807451887868,0.168997495028447,0.167304720107518,0.696886318852525,10,5.3605494016766
"4637",-0.918774756848827,-0.721419337537953,0.676399943996534,0.69776027984607,3.59556696965486,10,-0.75128098628208
"4638",0.906772232141657,1.32185449863676,0.378695223052095,0.341951511352472,0.853098236555434,10,1.11891251167223
"4639",5.99133459309758,5.97324925215922,0.16179510805148,0.162411163144893,1.10200786430596,10,5.98347968784008
"4640",6.08842509595331,6.12306400666828,0.161294680799734,0.161544313251207,1.0417977310525,10,6.10625103143161
"4641",6.06278818244226,6.48224509684509,0.161427863615781,0.160324188998689,2.21592258516772,10,6.2723829759636
"4642",7.10489050299329,7.17859607774917,0.160059548256809,0.160066447803544,1.01749436392428,10,7.14163340573929
"4643",-0.973097723967411,-0.444997466822174,0.720800470277007,0.624393564153237,0.656209791250646,10,-0.683095698977184
"4644",5.17338523463855,5.46736852784451,0.170377022427865,0.167176654225036,2.56159482873016,10,5.31858368729778
"4645",3.01525843801661,3.03874825378628,0.243882647413229,0.247328474605,0.996512876029743,10,3.01887693940925
"4646",3.68440073301931,3.41259973186361,0.213685436447458,0.228377434530996,1.21912169117245,10,3.56022116258584
"4647",7.21033337746675,7.24658259323111,0.160119483700517,0.160100089877232,1.12646366549894,10,7.22847337729289
"4648",7.17172766883665,7.02149863335134,0.160095310739111,0.160008488226364,0.923740296578043,10,7.09656458414735
"4649",2.19040523669279,1.86273078539381,0.283070962482512,0.308252970950168,2.98432258580344,10,2.03093859108059
"4650",3.98217174859717,3.75339898081987,0.202455396960897,0.214038601658488,0.530205513433084,10,3.86917410133263
"4651",3.41011765744668,3.6525294426413,0.224913121838421,0.21795202726458,2.24361150680051,10,3.54816118101201
"4652",-1.11948495780897,-1.81027200367077,0.754039822580282,0.957254379595671,0.767975489186047,10,-1.45312689531047
"4653",8.1685485852918,7.79067417425376,0.16174438982858,0.16069606403405,0.638791565381612,10,7.9794021646069
"4654",4.76770017658306,4.70318520987394,0.17808597104789,0.18156445405443,0.265762813844734,10,4.73648341984799
"4655",6.50135870471936,6.59594499132763,0.160148127901916,0.160143235752033,0.325085007159649,10,6.5487711120547
"4656",-1.82339852890992,-1.65186237783323,0.908088259336623,0.918118274648781,2.12048270651085,10,-1.69346948590465
"4657",-0.69160591097925,-1.80424525965001,0.645580364611429,0.953184143642557,2.02363715629082,10,-1.20319749738713
"4658",2.61042753318027,2.44402959910348,0.256775450612293,0.277616139528465,12.5832987211422,10,2.57652780948379
"4659",-3.31763734279007,-2.40645454661634,1.37043910483225,1.14262601779523,1.3106142867226,10,-2.85447656518758
"4660",-0.617231956823818,-0.573992473085717,0.605489201916904,0.665977639022438,4.07603938489352,10,-0.51565238464131
"4661",5.19647714738357,5.10932545715294,0.169869765710913,0.172625795300252,0.926881441138372,10,5.15213885645568
"4662",0.637778767697026,1.69719444911297,0.426590830951251,0.315037892051251,3.17440291337513,10,1.12445941169791
"4663",2.60628574011245,2.43518497719608,0.265130804339289,0.275816476558664,2.09156063590494,10,2.50882208101709
"4664",3.48966456505247,2.8846598557616,0.219823777721318,0.253746114792158,6.24064515534746,10,3.2168867616842
"4665",3.92453176852513,3.56591273621624,0.204599246311502,0.222130255411048,0.838326260658771,10,3.74523920226458
"4666",5.33357429184216,5.38619217894284,0.167993760860886,0.168210911997017,0.942242264248439,10,5.36282811618042
"4667",4.38805031202147,4.01190194260062,0.188683183685921,0.204109959766278,1.03059322762915,10,4.19556571979254
"4668",-1.91335971290514,-2.68240020806708,0.938427659949166,1.20897435144336,1.3335659936589,10,-2.25317226557931
"4669",0.247603772047275,-0.511851948266657,0.444893337036767,0.648036158163826,4.16477080758268,10,-0.0668799651166668
"4670",7.35031777637848,7.35247716880526,0.160222043615156,0.160172935043226,0.60696662238196,10,7.35130374121495
"4671",3.00382279839775,3.45215395384679,0.244606295882002,0.226203264063626,0.873173581611941,10,3.23926296574902
"4672",0.441148579706611,-0.704619537115701,0.427384639065988,0.690118842319751,2.025310852357,10,-0.107335473654936
"4673",2.6299756794096,2.73483848961539,0.262611313282226,0.261342834608756,0.390722508493876,10,2.68019635242617
"4674",5.24479470238726,4.55447903499156,0.169057054438941,0.18619239891745,2.79045485030883,10,4.89615348914957
"4675",2.6261553627103,2.48180337979191,0.262424655041626,0.274240646551775,0.991207428600272,10,2.5519971794379
"4676",6.72373152437409,6.908096361809,0.15999444734197,0.159989877986817,1.12441084990674,10,6.81594780879149
"4677",-0.370426036870432,-0.192539127205328,0.56544570435732,0.59283180630477,3.11117539864537,10,-0.250687492313715
"4678",1.99650744276482,1.97336370220591,0.295642681304578,0.299883101484052,1.03717399104195,10,1.9850806062929
"4679",2.33729400852068,1.25822733558712,0.272618131369665,0.352764051047806,7.88656483858001,10,1.82541322394923
"4680",-3.22384831525601,-4.65598700704862,1.33765652072321,1.93023435090747,0.782234074845193,10,-3.90655951380117
"4681",6.42696057061338,6.42895560284738,0.160255105340778,0.160432882652099,1.9109923189301,10,6.42826709203399
"4682",1.15237822237199,0.85913820527524,0.362868119218349,0.39123506719086,4.92348340795297,10,0.946905408828338
"4683",9.39144747033187,9.3622790211463,0.16636619574764,0.165932250620236,1.33457823536989,10,9.37598342028314
"4684",7.90224127464991,7.67385872352359,0.161057723992009,0.160517035668021,1.4862907517432,10,7.78800475893162
"4685",5.77713073627784,5.34675082126834,0.163247233130455,0.168973361009678,2.84385218115951,10,5.55860805335575
"4686",5.88198825689741,5.97167673582503,0.162486683456077,0.162430272412768,0.930107487638794,10,5.92742825456961
"4687",6.77583142593469,6.75388527925843,0.159982804349032,0.160017013205803,0.512000822805765,10,6.76491342250028
"4688",5.53412919340467,5.29267114949455,0.165512367859706,0.169650234644886,2.47965233376011,10,5.41529122214836
"4689",-1.09511641801797,-1.11184318407904,0.722618963031191,0.788547212747076,2.95278475417391,10,-1.05172385486343
"4690",-3.90728481127801,-3.3226067364341,1.58945519318387,1.43861979732355,0.823121882430891,10,-3.6071661836198
"4691",6.70229157350636,6.67939071118209,0.160000403339733,0.160069470594374,2.74645072288756,10,6.69105140380328
"4692",8.46821002781059,8.38866140732831,0.162682114695896,0.162193703882155,2.05350045524834,10,8.42776374595894
"4693",1.08815559710722,0.867902351989146,0.356265403596639,0.391004049991487,0.939965782845206,10,0.982615527759126
"4694",6.09935852099102,6.26192722147843,0.161254060754728,0.160924488074221,0.920412497607154,10,6.18111878360682
"4695",4.01492497986186,3.90801256938395,0.200697937210195,0.208453707543027,1.81487345241963,10,3.96193125906986
"4696",12.6189297281877,12.5926578315849,0.181632703004856,0.181092947515375,0.462722099252702,10,12.6056044223447
"4697",2.75033833569988,2.25714704640321,0.256892462849988,0.285706299519739,0.920288298382683,10,2.49690895190345
"4698",5.34519586613971,5.50598074593794,0.167820209625844,0.166758626699037,0.486035836663977,10,5.42634281964272
"4699",1.05813579171402,0.846280851462922,0.360703205433161,0.395889961445403,0.433977073079129,10,0.939214135072415
"4700",8.1654214913809,7.96904096544134,0.161735924305788,0.161050952314478,0.312805283158631,10,8.06710991087017
"4701",-2.21616235108909,-0.318250345350291,1.05214230805343,0.615181687235754,0.908315961754684,10,-1.31059453732628
"4702",4.53160826205203,4.11593359689657,0.18403400589199,0.200404471266519,1.28668178980883,10,4.32328206101985
"4703",5.76236800525956,5.34431379205196,0.163381238444911,0.168946580270559,1.97740798126724,10,5.55134284189917
"4704",8.7282313143025,8.70488514365866,0.163636236696218,0.163273303047875,0.904936765018181,10,8.71698747805219
"4705",0.791416774782808,0.639310922100121,0.391993593558694,0.419592169000655,0.492198099165234,10,0.707980673776535
"4706",5.25692832350945,4.883259635682,0.169006488904544,0.177242152400327,0.563512670614831,10,5.06917269792661
"4707",8.4067768081534,8.40785276718211,0.162479878924273,0.162253079227048,0.163248343212425,10,8.40724551333804
"4708",6.02361476578302,6.00872163085683,0.161630304291699,0.162152548574843,0.684694635397777,10,6.01696195270315
